#OTU ID,Vil1.03B.DTT33,Vil1.05B.DTT57,Lyz2.07B.DTT281.S123,Vil1.010B.DTT117,Itg.10.DTT455.S49,Lyz2.02B.DTT221.S61,Itg.10.DTT456.S50,Lyz2.06B.DTT269.S111,Lyz2.03B.DTT232.S72,Vil1.09B.DTT105,Itg.20.DTT504.S99,Itg.20.DTT505.S100,Vil1.04B.DTT43,Itg.24.DTT529.S24,Vil1.07B.DTT79,Itg.18.DTT492.S87,Vil1.014B.DTT164,Lyz2.01B.DTT207.S47,Itg.26.DTT541.S37,Itg.02.DTT409.S1,Itg.22.DTT516.S11,Lyz2.04B.DTT243.S84,Itg.06.DTT433.S26,Itg.02.DTT407.S99,Lyz2.08B.DTT291.S133,Itg.24.DTT527.S22,Itg.26.DTT539.S35,Vil1.09B.DTT104,Vil1.02B.DTT21,Vil1.03B.DTT32,Itg.22.DTT517.S12,Vil1.02B.DTT20,Lyz2.04B.DTT244.S85,Vil1.06B.DTT67,Vil1.04B.DTT44,Itg.24.DTT528.S23,Itg.08.DTT444.S37,Itg.12.DTT467.S61,Itg.16.DTT480.S75,Lyz2.02B.DTT219.S59,Itg.12.DTT468.S62,Vil1.04B.DTT45,Lyz2.03B.DTT233.S73,Itg.18.DTT491.S86,Lyz2.07B.DTT280.S122,Itg.06.DTT431.S24,Vil1.07B.DTT81,Lyz2.05B.DTT255.S96,Lyz2.01B.DTT208.S48,Itg.02.DTT408.S100,Lyz2.07B.DTT279.S121,Vil1.013B.DTT152,Vil1.05B.DTT55,Itg.18.DTT493.S88,Vil1.013B.DTT153,Vil1.01B.DTT08,Lyz2.05B.DTT256.S97,Itg.04.DTT421.S13,Vil1.014B.DTT165,Lyz2.08B.DTT292.S134,Vil1.06B.DTT69,Vil1.08B.DTT92,Itg.10.DTT457.S51,Lyz2.06B.DTT267.S108,Itg.16.DTT479.S73,Lyz2.05B.DTT257.S98,Vil1.08B.DTT93,Itg.20.DTT503.S98,Itg.22.DTT515.S10,Vil1.013B.DTT151,Itg.16.DTT481.S76,Vil1.02B.DTT19,Itg.12.DTT469.S63,Itg.08.DTT443.S36,Lyz2.04B.DTT245.S86,Vil1.010B.DTT116,Itg.04.DTT420.S12,Lyz2.02B.DTT220.S60,Lyz2.08B.DTT293.S135,Vil1.07B.DTT80,Vil1.010B.DTT115,Vil1.08B.DTT91,Vil1.014B.DTT163,Vil1.05B.DTT56,Lyz2.01B.DTT209.S49,Vil1.09B.DTT103,Vil1.01B.DTT09,Lyz2.06B.DTT268.S109,Vil1.06B.DTT68,Lyz2.03B.DTT231.S71,Itg.06.DTT432.S25,Itg.08.DTT445.S38,Itg.26.DTT540.S36,Itg.04.DTT419.S11,LYZdtt351,LYZdtt364,SLCdtt050,SLCdtt110,SLCdtt075,SLCdtt019,SLCdtt002,LYZdtt328,SLCdtt021,SLCdtt111,SLCdtt074,LYZdtt304,LYZdtt317,LYZdtt305,LYZdtt329,SLCdtt092,SLCdtt020,SLCdtt128,LYZdtt341,SLCdtt051,LYZdtt340,LYZdtt363,LYZdtt365,LYZdtt315,SLCdtt069,SLCdtt129,SLCdtt109,LYZdtt352,LYZdtt353,LYZdtt316,SLCdtt093,SLCdtt001,LYZdtt303,SLCdtt068,LYZdtt339,SLCdtt003,LYZdtt327,SLCdtt067,SLCdtt163,SLCdtt164,SLCdtt145,SLCdtt146,SLCdtt165,SLCdtt147
PWY-7377,3191.0649,0,277.8668,2170.8618,7927.7351,137.4321,3026.8,1272.0452,5416.8506,300.9548,2637.3374,3891.0003,593.9085,3931.0496,0,3284.8427,2478.4226,441.2217,4330.0555,4634.01,1463.6802,10243.9795,1465.9185,3206.176,3382.6454,4347.1311,2632.3344,239.5984,1775.2767,1801.2995,2346.9991,872.7304,3143.8871,0,1392.4327,2446.917,5629.5662,4214.246,1607.7644,210.3399,3521.5302,1130.866,1794.562,5035.184,352.2286,1096.6884,0,1688.0046,283.3781,2962.204,1167.7652,0,15.7092,4691.1366,0,0,2730.8462,1518.5243,3046.6997,435.6193,0,0,2446.8966,1670.8547,11169.0875,4096.0896,0,6075.5617,4817.3372,202.103,1210.1841,3026.956,3217.5717,1791.4311,2097.9798,1979.4155,370.674,223.0326,1418.5537,0,386.7988,0,3437.5299,87.2685,235.8211,204.5575,102.1365,568.846,0,7494.6184,822.7627,3222.2803,2237.5578,1755.293,420.2159,429.9784,745.524,1228.3219,286.1647,582.0053,1330.9434,1070.1165,600.7163,1341.3073,850.183,15424.8226,56025.6753,9846.4238,1330.9459,4245.282,618.6225,526.2022,411.9615,346.5324,212.1443,284.2713,326.2867,14676.4454,1155.7288,902.8807,3065.0652,879.3981,625.8517,33243.7386,5641.811,694.6482,10656.3648,829.953,3898.492,2582.3546,1151.6402,2115.5514,19264.409,9518.0313,7748.2494,428.7385,13515.2354,714.0371
PWY-7392,9968.3408,1488.727,7125.9716,10799.2446,26857.7248,10981.7483,16743.1025,8551.2616,24110.7688,8677.5236,15162.2784,17358.9878,8164.3974,18163.0259,1060.2573,17877.4535,13250.1691,14480.6789,18925.6631,21211.9543,8093.756,30955.3505,18850.4629,14181.2964,15183.214,17289.8047,11635.5811,9050.1357,11148.9079,11735.3972,11761.2725,5346.7728,11643.6237,522.8266,11488.0971,12536.4945,23840.194,26874.8617,28091.5504,20316.2387,20712.1883,15095.7898,8419.5308,23243.1383,6234.1085,15153.9316,3065.1385,8225.4975,10400.4651,12977.903,11447.1911,7046.141,1317.8018,20825.0296,9375.9163,4254.4867,13078.5152,30062.0419,14565.2278,11003.2404,5196.697,6339.2396,9177.4901,13409.8453,64127.4552,17840.1578,6408.2494,25070.4972,23419.0716,10892.925,21898.2046,7792.0658,16138.2159,9423.0655,5954.1088,12688.7424,11087.9165,17709.3146,23684.2433,2221.5764,5099.8771,3684.1588,13349.8772,5055.7881,12653.0229,8616.8256,7122.0915,6728.4309,3920.772,16128.5115,24296.4183,12162.7467,11841.2517,13002.4662,54943.8672,16805.0539,6728.7328,10938.9757,10256.975,5396.5236,20129.3182,46060.5941,5169.0104,12280.8128,37700.1627,81193.3581,188304.1054,28902.011,46705.4251,20476.7289,5519.7776,9876.6983,171348.6109,5722.3494,34345.7883,21797.8777,36522.4553,37749.1444,16104.2341,10103.371,18500.4712,54965.5629,77334.1894,69481.2937,25761.0199,3284.2992,122380.3549,5952.1264,10940.3237,21056.8437,39945.7901,9714.2557,65084.7067,36153.9565,49407.8703,9221.3417,44510.1685,31212.6463
PWY-7400,9817.1595,3924.1015,11133.8531,13963.677,25229.3573,14155.1242,17521.0096,9956.2998,24961.8957,9136.8778,20334.6802,19229.9778,9778.8031,22726.3667,4411.8386,28052.3274,16574.1473,19160.0714,24110.5893,18625.0486,13056.7924,29435.8989,17571.8811,13581.2959,13919.5283,21808.247,10220.073,10403.5912,11328.3539,19156.3768,15268.3764,5418.1823,15450.7667,3922.4836,14302.1189,18345.6727,28935.8695,24193.7664,41342.2056,26712.7334,24075.7361,25306.7253,8542.119,24731.0503,8100.6849,12843.832,4898.6118,9586.9791,33111.0967,13090.4672,13520.5964,7581.3005,6597.0013,26380.6551,9279.3918,5008.0545,25702.5428,28330.4575,15574.5102,12571.2438,8394.4528,7538.4113,8569.2368,23419.6528,107182.3535,24002.8418,7692.821,21724.876,17159.9581,11988.0517,27598.6402,6843.6954,16858.1258,9081.322,6128.7184,15015.3465,11754.8894,24745.4059,27750.718,3698.6767,6152.6586,6185.0827,14084.5478,7383.5685,21280.4315,8600.3888,7114.7436,15207.1231,6307.7092,16864.5151,25643.4276,13118.556,16926.3922,13632.0365,53682.8846,89409.7513,21180.208,19639.7427,11040.1049,4968.8554,28094.3927,83477.1732,8350.0264,19014.881,52181.5046,138467.363,258321.0042,27796.1535,84666.644,23810.6479,12040.3223,23058.3215,813548.1448,16235.7749,63657.7608,61550.4634,937206.2285,37819.4939,24642.9068,9155.2783,14637.3684,53382.8431,90063.2517,77165.6629,31699.6754,3033.2685,477063.478,10105.7816,11373.7504,25587.9255,32388.4963,9185.496,64153.5297,70299.8306,47233.1883,11225.7352,46119.4485,36282.3984
PWY-7431,14.658,0,14.936,22.996,38.8091,31.9491,48.9237,9.0528,28.1008,7.616,5.9992,5.3325,14.6563,46.9835,0,33.9925,12.2137,35.1621,26.4539,33.2315,15.0214,32.0697,11.6687,31.2802,5.646,24.5104,18.5813,8.6459,5.6157,30.0876,23.773,0,14.4693,0,29.984,28.023,58.6131,84.1336,81.9388,59.93,71.7357,9.4581,15.8791,34.2019,8.6444,3.924,0,6.8559,60.1616,45.2721,0,0,0,39.0084,0,0,15.0268,41.0481,13.3291,8.7755,2.6639,0,39.1814,13.5136,63.3412,20.8629,1.9617,11.2317,35.6317,0,55.573,5.4828,54.7231,17.7371,6.9955,14.4701,12.5286,77.1834,10.9662,1.3319,0,0,6.6652,3.7293,58.2768,3.4278,9.1171,16.3867,0,15.7833,19.2827,29.3448,19.7534,34.5557,0,97.7278,51.404,35.2798,15.9854,15.7735,43.9629,0,11.313,50.95,31.9889,71.9543,77.2017,43.942,0,24.796,25.286,0,0,46.9029,0,136.0783,101.0312,129.7716,34.7945,0,60.3013,0,0,93.6669,53.7131,19.9231,345.222,9.6602,0,29.3266,10.6657,22.0304,273.6835,57.9538,26.1252,5.378,65.9822,50.0787
PWY-7446,74.8614,3590,23.75,764.25,103.25,8.4596,0,38.9029,30.1828,3268.25,9.5,4.75,850.25,0,4130.75,21.9379,698.5,168.4091,7.3333,62.5,0,252.0256,10,172.4478,166.2958,62.7269,28.5,2218.2432,88.1949,41.2699,5,38.3554,4.9731,3769,35.5,12.3575,13,28,73.8498,25.8893,0,111,8.0755,25.4211,49.4392,26.75,3906.2289,324.7683,0,85.25,942.9972,873.5,6320.5,9.577,1055,9.5767,7.6553,0,345.25,61.9935,6751.907,3835.2032,0,26.6418,165.7489,14.9252,4367.6883,117.6258,56.5,591,35.511,83.895,4,1148,0,2219.75,0,7.5735,100.0234,3012,4509.75,5378.75,555.75,5369.9131,9.9571,5120.75,40.5367,3.8182,4933.2404,175.8367,5.25,6.75,8.5184,241,73.75,251.1723,0,8.5886,8.4596,4.9655,86.3136,180.25,0,0,40.6906,1427.4744,131.4533,155.9833,166.5,0,0,0,162.3416,0,111.9167,130.8122,155.8159,1295.9718,5.2851,0,10.753,87.5,87.25,190.7332,0,116.716,10425.3266,0,653.7489,120.8944,243.9992,81.6799,1.2857,0.333,0.6664,0.3332,0.3125,0.3328
PWY-7456,779.4307,5.507,1067.2636,1969.7648,982.8799,1058.355,770.0084,476.898,1568.4187,734.0101,273.3087,434.9185,503.8925,1164.3592,0,407.0685,394.9603,1069.5891,974.7396,950.0198,311.8239,1932.8396,678.7262,1046.0029,220.4643,594.1138,670.3613,699.1468,383.3507,1060.7323,877.0313,360.261,340.1967,0,689.5025,586.0269,1826.2405,2341.6079,1215.4135,2155.4212,1485.3642,561.049,541.0262,1247.901,389.8213,606.1805,47.532,480.795,613.6444,714.501,1525.7405,3695.9186,5.1082,768.4153,6096.3526,211.9034,592.1497,1169.5341,1291.0919,201.6694,110.109,56.2708,585.4884,1645.16,1715.6265,717.1371,128.624,1213.5612,3581.0152,8132.7366,1024.4826,385.8636,1150.0309,1795.3799,317.4803,1711.8973,352.684,991.7075,187.6793,5.9281,360.0159,9.1644,2245.5488,18.8236,801.4785,783.1131,413.7081,562.8873,8.3233,550.1343,580.9945,797.0627,537.2738,1449.937,3218.7434,1167.8697,939.429,886.6239,150.0337,788.4504,1107.9692,3433.2577,873.8302,529.9082,688.9603,5006.0353,3094.5904,4235.5115,5652.8543,521.0636,918.0603,699.9004,2669.0549,1473.3778,1203.3291,3191.979,1409.4325,10759.4231,1479.152,624.4882,1186.548,3308.1082,1064.7586,4055.5296,1216.2314,477.292,27778.2382,664.1445,637.8962,1206.1542,5944.356,964.3051,8923.2598,780.0423,2588.2212,453.3177,1518.2904,5072.0852
PWY-7527,0,0,0,0,13.761,0,13.8928,0,0,0,17.7044,0,0,12.8183,0,0,0,0,12.5894,25.6617,0,0,13.5375,9.1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0661,0,0,0,29.3441,0,0,0,0,0,0,0,0,0,0,0,7.4136,0,0,0,0,0,0,13.5837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2538,0,0,0,0,82.7067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4349,23.6656,78.3644,0,9.9795,0,0,0,14.0806,14.3518,0,0,0,0,0,0,0,0,0,4.9069,0,3.7417,4.9339,0
PWY-7539,6197.7451,3692.4749,7477.6259,7585.6846,14392.3341,5626.0316,7805.502,4982.7046,14824.6412,5627.9814,11265.5698,11229.439,5396.106,12458.7499,4222.6316,13373.5542,8510.1104,9002.9327,12250.9173,10873.7799,7070.9081,20016.8822,8235.2186,7840.9385,8316.7508,12420.2581,7026.8018,5615.802,6325.734,10529.7087,8627.5942,3605.1852,9996.4453,3822.8407,7578.2235,9420.8535,17059.4288,14899.4591,19853.0734,13858.0153,12452.6704,6916.1498,6077.2429,13110.2201,4524.7669,6660.0462,4351.7689,5453.9685,12586.9948,7685.0582,8052.4492,6190.7919,6354.8444,13242.5834,8689.387,2430.3363,13011.1919,13005.0493,8571.9114,4653.4742,7416.1193,5477.0768,4417.8011,12469.8664,18271.5297,12941.9884,5860.9162,16939.9269,13593.2334,12419.0535,13461.2971,3931.8998,8734.7181,6316.5377,4585.8666,8608.1504,6033.2837,9636.9438,7054.9868,3328.2996,5307.8741,5526.4655,9149.9436,6171.6182,8261.9482,6459.2014,3926.7943,7802.3854,5450.7699,9159.132,13613.8651,7162.6728,9098.0956,8093.8905,19725.69,35514.4032,12339.7595,11193.7252,4943.4957,2204.9877,15331.434,36143.2727,4792.7344,10989.9671,24524.3965,55468.285,41616.9337,16780.2753,40150.7885,13898.0677,6092.3495,13892.6274,25855.7577,10515.456,23990.8433,36573.6147,42202.8608,27782.7301,12002.337,5841.9739,7729.4564,21818.9854,24052.8598,39263.9938,17528.8875,2004.5521,322655.9349,5874.8476,5303.3105,18335.0387,19005.0608,4852.2372,46096.5571,35280.0472,18959.6223,5800.3654,32850.874,21016.5169
PWY-7560,9981.7279,3816.4998,11822.8753,16939.801,24124.3209,14655.4018,16833.0552,10622.1368,24280.8073,10254.4492,20676.6607,18330.636,9561.3159,25555.1862,4261.5863,29451.5299,17777.6001,20161.2409,26718.1543,21706.1939,14123.4053,27616.53,15496.2193,16653.2171,13395.4106,23540.0153,12744.8147,12461.55,11006.5858,19824.6592,16736.7654,5577.6562,15879.4516,3863.3991,14103.513,20396.3104,30956.3639,26041.2413,42559.6166,27565.7363,25479.9546,25200.5027,8335.9396,25501.2675,8039.1469,12325.9985,4717.6661,12779.027,35530.8233,14947.8484,14103.8643,8388.1196,6428.0125,27816.9722,10266.7822,4578.8432,28585.6555,25690.3174,17101.2091,12307.0047,8051.2452,7696.6671,8024.0306,26419.5259,101934.4656,27333.631,7693.4182,22066.7167,21195.7331,14050.6952,27963.0893,7211.3976,17745.6334,9001.5187,5968.6584,17052.9582,10941.9171,25274.041,26898.0018,3604.551,6208.3622,5801.7183,14136.9298,7197.6579,22601.4304,9958.7105,6485.5692,16462.1416,6071.546,13979.2213,23481.2263,13171.929,18722.7579,13563.4701,44993.4682,98049.871,22531.7709,21476.4023,10423.987,4738.7657,27760.0873,91804.5151,8756.3231,20459.6566,53972.3855,132434.6071,243613.154,23813.1249,100824.9468,22317.7571,12632.5111,24434.0838,849529.987,17668.29,65303.9584,68482.1861,909671.1902,38197.3559,25318.5783,8847.6961,16732.6487,46269.2436,76291.0076,59253.7199,30713.4804,3000.1327,436673.8531,10925.5557,10635.322,19149.324,39037.8265,8366.8268,64065.5279,74585.1883,44229.881,12440.4913,53650.7648,42157.0232
PWY-7663,17120.5995,4630.0279,14519.0658,20415.5141,45439.0398,19917.3263,26773.5455,14788.9882,39896.8653,13157.0494,27260.6528,29254.8599,13118.6283,32864.4179,5184.095,33183.6434,22948.5099,26564.854,32505.7819,34634.4332,16826.9024,57835.1537,58807.9696,23247.6825,29865.4325,29789.3018,17182.1517,15275.464,17204.7778,24159.1952,21096.8034,8267.9625,20638.6706,4480.2808,18532.0799,25093.4105,37115.9693,38113.4048,51661.2711,37222.6976,31753.0699,29571.0666,14024.183,30425.3307,10893.4122,52365.0674,5986.859,15879.4377,39918.2845,21575.6357,19177.8948,12624.4518,7609.4182,28705.2663,16171.2514,7142.3676,32427.2963,71234.0833,23053.8623,18523.4979,10333.3605,9685.9224,18175.1464,31866.2333,126653.1202,33310.4504,10063.7038,51927.556,39929.7766,20752.4693,35410.5354,13335.8865,23664.1356,15400.4609,9521.2136,21310.6498,19628.8119,33422.5043,39975.3756,4469.0919,8311.5664,7840.7666,21680.9634,9125.5837,27278.0994,12660.4257,12823.1117,19208.4588,7768.2405,37568.3173,42630.2938,17694.8211,22110.4879,20914.4943,168381.5445,105920.1207,25719.4342,24591.5763,17539.312,10199.085,35254.9043,105317.1125,9571.0401,23954.5727,70898.0514,171640.2118,339123.7859,105720.7593,112561.7965,34565.0388,14026.9492,27699.9847,926318.5264,20192.2974,77267.3359,75632.0944,1037848.535,75078.4471,29716.9264,21446.2321,27511.9958,139676.5633,136634.0272,187503.7103,42393.0324,5270.4899,539746.3066,13151.9863,18164.8331,37585.7007,65406.9841,22751.7894,116891.0632,89008.9893,84754.0363,14847.0715,77047.2683,55485.2767
PWY-7664,271.8434,4547.0928,175.2545,2583.0436,487.7717,130.5892,12.8763,193.1288,252.1548,7289.95,55.1533,57.5668,2604.1783,143.9058,5162.1028,104.1811,2354.8661,618.1474,111.7743,386.1485,19.3747,1053.7389,212.0598,668.1582,657.1554,269.6653,149.5401,5834.5859,299.5767,123.8127,91.2186,128.464,63.3907,4523.4846,190.869,114.1277,113.6428,328.1339,255.4035,318.7505,111.9395,448.5847,71.0459,188.8967,198.1503,226.5743,5504.7874,1081.0203,53.1515,434.4576,3218.9707,4346.9924,7639.7368,152.8492,7912.3261,39.018,48.8444,179.308,1493.6952,225.2439,9510.1832,7048.1482,17.6023,225.6308,654.228,112.3334,7678.0827,517.0866,481.497,5680.9579,163.4572,317.9089,69.8426,3795.4762,54.3862,6308.8313,49.8927,104.5302,345.1609,4166.8775,7051.8688,7345.8886,2394.5771,8050.8769,87.6564,9320.7466,142.3329,57.5617,7070.274,626.4776,129.4745,74.4941,46.2641,1126.8535,1816.687,962.0103,79.631,163.4046,45.0702,80.7581,332.4398,910.8385,175.5729,99.1188,180.46,5363.361,968.6763,943.0543,1089.4683,133.6251,188.652,88.0084,1274.3234,104.6278,562.009,695.7967,756.5274,8703.279,329.28,99.0842,162.0954,2145.08,873.0488,1403.59,229.5158,439.5901,39459.1588,141.7467,2242.0517,451.538,1305.5051,451.0909,1091.9766,159.089,4196.672,16.2629,667.4594,359.4872
PWY-841,13676.6881,4508.4169,8297.4365,13099.1482,38814.7663,12139.1443,19825.9345,9582.243,29929.9118,10627.5502,15640.796,22516.5349,9626.0615,18027.6498,4984.7883,16671.3121,13943.6666,15308.7228,16770.8453,24665.9284,7094.0089,50004.9237,56289.9794,14815.8508,26837.6287,15465.4597,11118.2969,10718.9082,13497.5587,13322.3943,11185.2344,6081.3174,11161.1781,4407.6049,13062.1754,11813.8212,21777.1575,31171.5296,28668.6912,22800.0494,19607.2391,15228.9534,10778.4262,24077.0511,7227.1354,51175.0648,5652.6625,9247.1497,9330.8355,13873.479,13482.3613,9853.5685,7544.6068,18992.2228,13347.443,5418.3559,12977.106,64056.8988,16192.6492,13074.0307,9720.9489,7834.321,16250.1182,13590.7309,121947.7967,17732.546,8563.9035,45894.7055,32293.9885,16472.8271,24006.7545,11224.7954,16488.3134,12673.2168,7050.9789,15040.037,15068.2159,18971.607,27231.1413,4234.407,7786.5308,7658.9151,16807.726,8208.3824,12262.5422,11089.7706,11187.4282,6837.4531,7106.9076,34260.3503,33950.8088,13707.7685,10216.4542,16214.3332,160608.7291,20245.4444,8098.7848,7472.8308,13157.9513,9860.5146,19916.0555,46383.2293,5575.0975,9456.4478,38560.512,133199.5064,219387.8835,97657.3962,48894.0805,22822.9011,6419.8802,9633.0206,198563.6447,7398.5796,34408.4774,23370.5458,958233.4097,51082.1075,16416.1176,19017.0768,22677.4578,127330.55,125843.48,168468.0046,27828.3428,4581.235,323187.728,6191.8908,14413.9806,31542.3673,56179.8006,20726.1661,96531.7069,35975.5813,77813.9335,7224.1176,51813.0172,37475.9818
PWY-922,6518.2066,260.65,2216.8696,2731.9088,25781.0634,4634.5619,11063.9446,3845.2849,15657.9224,1935.6344,5764.9434,9905.6316,3480.4482,7155.5816,171.4069,4954.7831,4742.5792,5664.75,7396.607,13394.1149,2504.231,28798.3412,18128.4356,6925.578,14506.829,7055.568,6661.1289,1692.5209,7494.8265,3296.2615,4470.9625,3257.1957,4742.9162,10.1442,5162.1907,4160.9103,10279.8085,18881.9864,9087.662,8159.5186,9227.8868,4412.9697,5283.2956,12824.8325,2521.8246,14752.0386,579.1199,2536.8413,1836.3009,6705.5649,4761.2948,2870.6821,283.6071,7750.5093,4647.1202,2301.9914,2412.7164,26473.0317,7065.7723,5890.4853,1026.2505,858.0051,10636.5979,3731.3956,23359.2894,6049.5675,1214.8391,23937.8088,20513.1983,4658.6083,9284.8337,7591.0197,8829.8372,6502.7793,3944.4885,3241.386,6844.2621,6910.5156,12671.0497,360.1371,1567.6503,1390.0398,7755.6188,729.4007,3610.1862,1651.8847,4660.3122,1591.8098,615.2533,20101.8008,13999.1584,6840.3999,3837.8021,7557.5529,57860.99,1064.3325,1395.3477,3288.6806,6374.9774,5065.5813,8132.421,9484.8586,1202.9012,3790.5829,14896.9081,26304.2196,86862.473,33327.1542,9567.5015,11652.9762,982.6649,2096.533,38239.3751,964.3816,9137.491,3005.3317,2315.0185,25627.6255,2630.6256,7891.4138,16912.0694,51996.8964,52855.9286,75508.1442,10044.7564,2880.1011,17097.3626,1689.6691,7619.6226,20883.9354,24908.606,10269.3992,44488.2493,10442.3438,45699.4147,3926.8753,22295.6565,13025.3436
PWY0-1061,860.0465,5842.7962,2184.9161,4967.3009,2129.5463,485.3209,1228.3315,1253.9783,1440.1383,10918.9508,946.9473,465.2541,4933.137,1303.9264,6514.5583,829.8662,5012.0382,1401.2256,845.0973,1369.4607,853.2539,2951.8071,958.832,2359.0589,2827.7161,1585.5795,961.8553,9517.8795,646.0859,875.5967,812.524,334.3418,998.1635,5779.325,1361.3034,1232.1258,1418.6445,1330.9281,1488.4952,1162.7184,874.8149,1480.148,575.9203,1330.737,1477.479,1016.8374,7182.91,2296.2976,745.1045,1372.0125,7030.7032,4358.9448,9818.8916,815.5133,5380.6716,257.526,1165.8017,1168.8839,4075.1668,1099.216,12368.5046,9883.9665,551.8344,3828.8627,2639.0858,1195.1484,10610.912,1333.5716,1436.7454,4581.9668,963.5583,578.3293,568.6075,7411.2126,282.8748,10379.2822,406.3103,827.0559,1141.4495,5424.2947,9335.8354,9618.689,6681.3891,10481.0706,307.0852,13132.2527,563.9389,2162.4352,9094.6435,1613.1687,1415.6287,599.5292,1161.1029,3463.5104,3304.6118,5669.3675,3663.538,1015.7535,565.6857,341.069,1584.4119,2653.2042,974.7126,560.2185,4073.8915,9735.9499,1705.4039,4081.7038,2668.1559,856.4135,1594.7843,2643.7596,2471.0395,3563.9751,1840.77,4081.286,2176.2512,25518.0022,999.7628,577.4834,1155.4137,2589.5952,2334.1382,2327.9529,1315.0704,863.9088,66758.193,692.3719,4304.9096,2445.168,2274.0989,2096.3502,4923.4451,4998.2492,3503.5934,171.3836,4749.2302,1792.073
PWY0-1241,846.968,3621.4086,493.3929,2085.7469,1570.581,504.113,913.66,717.2712,889.4597,3876.56,1471.5391,3240.3643,1742.3995,998.611,4194.312,3340.7188,2404.67,849.3463,1065.0966,1306.2114,555.0903,1356.1879,701.5051,1415.3724,1507.5266,1078.5535,483.1016,2982.1736,917.2819,2131.7531,835.7384,413.657,643.2665,3796.67,1348.7156,867.245,1790.3656,1595.4422,3363.8568,1234.7158,2151.6022,1799.7652,560.0148,1672.9962,544.9476,427.4684,4034.8518,1181.7364,1316.1543,828.7302,1903.6597,1667.244,6340.0664,2951.5273,2049.7229,737.4429,3751.6236,1143.9454,1351.7993,580.8211,7036.7464,4448.5269,441.1379,1272.2611,83777.8201,2303.3334,4897.9102,1169.2667,603.1779,1799.5408,1814.0048,340.4805,1379.9617,2032.5495,215.5976,3706.2184,373.6457,762.8445,781.1507,3095.6582,4638.0964,5428.4693,2048.0561,5747.6539,984.6574,5362.1909,916.4062,792.5375,5216.4271,1224.5982,1421.9113,1619.804,1167.2611,1268.8253,1703.9003,4845.2959,571.7692,765.7765,456.9093,189.2146,2112.9181,8362.4194,909.3145,1210.1972,1110.3751,63034.6519,21020.893,1015.4521,7368.7791,1342.2403,1056.6712,942.8499,23400.4276,732.4713,4183.691,4102.9453,871709.7447,3209.9005,4614.8868,323.2522,729.0771,1953.6588,45592.2339,4261.2169,5380.3311,281.1638,147781.3107,678.8965,1586.3518,986.6373,1565.5451,842.8394,7626.9427,1702.9854,7084.6152,522.9343,936.4931,821.5662
PWY0-1261,5917.1081,6771.9107,4219.5135,11088.8243,8187.8182,4307.8008,5449.7754,4083.4756,8502.2558,12609.7249,2806.541,2770.9815,6679.3429,4610.9981,7695.6809,5062.0811,9195.2618,7192.2742,5991.4889,7534.6333,2632.0258,13838.8428,5759.2857,5709.2368,5805.6682,5373.6202,3332.5337,12133.3638,6250.3736,6303.4617,3622.6319,2429.5888,3993.7416,6933.5652,7045.439,4446.6125,9693.0021,8879.3143,7536.4939,7529.0972,7403.1755,6446.4296,2892.1741,6003.8916,2892.8204,4761.2361,8017.931,6378.1955,6862.389,6049.8145,9500.8115,8107.1142,11654.5253,6122.0607,10557.372,1403.6771,5379.0513,7484.8922,7946.9354,3762.6022,13809.4382,9904.5312,2375.4433,6149.7468,8971.2191,6266.4796,10978.7783,5584.2566,6136.9524,10119.833,6686.6044,2340.9373,5038.9751,8892.8088,1657.7569,15065.1597,2904.6726,6945.1678,5869.9861,6086.0372,10662.078,10727.0649,8372.6495,11305.3036,6442.083,14825.1741,3119.1216,4327.6548,10038.1836,5547.6998,6468.4016,3873.6494,4678.6595,5551.1625,11571.0723,20605.1703,5347.2619,4673.5634,2207.7524,1843.8299,7943.9594,21829.3994,1919.822,3933.3972,9884.7567,26148.1643,14328.9226,9091.1186,18278.9276,3716.3739,2881.9472,4925.4424,17499.094,4320.9798,9563.1785,12932.6595,31894.7629,17194.7001,3764.5834,4769.1865,5011.4902,14071.0749,11355.721,18697.8369,4618.8431,2387.1685,129555.494,2132.889,6782.3452,9450.3606,12612.6289,3067.7748,29058.7177,12980.206,15331.4053,2577.129,19296.8913,7913.6055
